/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858271625566.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858272182506.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858272613807.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858273052654.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858273483709.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_163885827391776.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_163885827435237.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858274785643.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858275219759.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858275655949.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858276089205.jpg,0.26
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858276523315.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858276955066.jpg,0.21
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858277387659.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858277818523.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858278251142.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858278685492.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858279118888.jpg,0.25
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858279551413.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858279981322.jpg,0.08
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858280416029.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858280850025.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_163885828128224.jpg,0.47
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858281717129.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_163885828216145.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858282591897.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858283021203.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858283451767.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858283884449.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858284319437.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_163885828475345.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858285184631.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858285617872.jpg,-0.71
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858286054652.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858286487272.jpg,-0.72
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858286918892.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858287355793.jpg,-0.48
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_16388582877858.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858288217799.jpg,-0.7
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858288648951.jpg,0.0
/home/pi/Desktop/selfDriving/DataCollected/IMG0/Image_1638858289082206.jpg,0.0
